record_date,workshop_code,output_qty,output_unit
2024-10-22,W08,10560.03,件
2024-10-23,W01,280.809,吨
2024-10-23,W02,309.958,吨
2024-10-23,W03,98.105,吨
2024-10-23,W04,4616.355,件
2024-10-23,W05,6786.906,平方米
2024-10-23,W06,280.334,台
2024-10-23,W07,550.969,吨蒸汽
2024-10-23,W08,10201.699,件
2024-10-24,W01,259.528,吨
2024-10-24,W02,348.903,吨
2024-10-24,W03,100.809,吨
2024-10-24,W04,4583.737,件
2024-10-24,W05,7644.542,平方米
2024-10-24,W06,256.571,台
2024-10-24,W07,580.443,吨蒸汽
2024-10-24,W08,10492.544,件
2024-10-25,W01,258.179,吨
2024-10-25,W02,346.817,吨
2024-10-25,W03,94.276,吨
2024-10-25,W04,4266.42,件
2024-10-25,W05,6766.128,平方米
2024-10-25,W06,258.113,台
2024-10-25,W07,580.126,吨蒸汽
2024-10-25,W08,10415.975,件
2024-10-26,W01,263.418,吨
2024-10-26,W02,331.09,吨
2024-10-26,W03,90.647,吨
2024-10-26,W04,2440.598,件
2024-10-26,W05,3996.007,平方米
2024-10-26,W06,170.526,台
2024-10-26,W07,528.328,吨蒸汽
2024-10-26,W08,6598.509,件
2024-10-27,W01,271.678,吨
2024-10-27,W02,325.055,吨
2024-10-27,W03,97.07,吨
2024-10-27,W04,931.242,件
2024-10-27,W05,1406.585,平方米
2024-10-27,W06,53.848,台
2024-10-27,W07,526.273,吨蒸汽
2024-10-27,W08,1881.642,件
2024-10-28,W01,277.853,吨
2024-10-28,W02,333.359,吨
2024-10-28,W03,93.563,吨
2024-10-28,W04,4504.899,件
2024-10-28,W05,7572.943,平方米
2024-10-28,W06,266.417,台
2024-10-28,W07,567.094,吨蒸汽
2024-10-28,W08,9851.659,件
2024-10-29,W01,294.552,吨
2024-10-29,W02,310.411,吨
2024-10-29,W03,101.58,吨
2024-10-29,W04,4533.533,件
2024-10-29,W05,7340.507,平方米
2024-10-29,W06,278.454,台
2024-10-29,W07,566.526,吨蒸汽
2024-10-29,W08,10540.707,件
2024-10-30,W01,240.371,吨
2024-10-30,W02,346.696,吨
2024-10-30,W03,87.484,吨
2024-10-30,W04,4018.045,件
2024-10-30,W05,7072.519,平方米
2024-10-30,W06,266.913,台
2024-10-30,W07,562.704,吨蒸汽
2024-10-30,W08,10367.114,件
2024-10-31,W01,256.964,吨
2024-10-31,W02,336.01,吨
2024-10-31,W03,94.207,吨
2024-10-31,W04,4370.144,件
2024-10-31,W05,7661.679,平方米
2024-10-31,W06,276.166,台
2024-10-31,W07,553.758,吨蒸汽
2024-10-31,W08,10353.07,件
2024-11-01,W01,254.934,吨
2024-11-01,W02,352.907,吨
2024-11-01,W03,115.156,吨
2024-11-01,W04,4770.844,件
2024-11-01,W05,6626.523,平方米
2024-11-01,W06,269.512,台
2024-11-01,W07,548.355,吨蒸汽
2024-11-01,W08,11031.062,件
2024-11-02,W01,280.005,吨
2024-11-02,W02,348.55,吨
2024-11-02,W03,93.628,吨
2024-11-02,W04,2991.375,件
2024-11-02,W05,4673.462,平方米
2024-11-02,W06,168.591,台
2024-11-02,W07,537.554,吨蒸汽
2024-11-02,W08,5983.299,件
2024-11-03,W01,265.884,吨
2024-11-03,W02,316.538,吨
2024-11-03,W03,94.754,吨
2024-11-03,W04,905.779,件
2024-11-03,W05,1472.139,平方米
2024-11-03,W06,51.153,台
2024-11-03,W07,523.824,吨蒸汽
2024-11-03,W08,2036.044,件
2024-11-04,W01,273.21,吨
2024-11-04,W02,318.021,吨
2024-11-04,W03,84.456,吨
2024-11-04,W04,4398.035,件
2024-11-04,W05,6897.844,平方米
2024-11-04,W06,277.59,台
2024-11-04,W07,517.503,吨蒸汽
2024-11-04,W08,10966.525,件
2024-11-05,W01,257.336,吨
2024-11-05,W02,349.411,吨
2024-11-05,W03,105.118,吨
2024-11-05,W04,4615.396,件
2024-11-05,W05,6847.936,平方米
2024-11-05,W06,281.412,台
2024-11-05,W07,571.351,吨蒸汽
2024-11-05,W08,10291.282,件
2024-11-06,W01,249.234,吨
2024-11-06,W02,337.714,吨
2024-11-06,W03,97.159,吨
2024-11-06,W04,4383.18,件
2024-11-06,W05,6868.936,平方米
2024-11-06,W06,266.244,台
2024-11-06,W07,553.685,吨蒸汽
2024-11-06,W08,10499.466,件
2024-11-07,W01,251.515,吨
2024-11-07,W02,309.936,吨
2024-11-07,W03,96.734,吨
2024-11-07,W04,4361.968,件
2024-11-07,W05,6444.895,平方米
2024-11-07,W06,283.301,台
2024-11-07,W07,495.667,吨蒸汽
2024-11-07,W08,9690.057,件
2024-11-08,W01,245.702,吨
2024-11-08,W02,333.149,吨
2024-11-08,W03,94.701,吨
2024-11-08,W04,4422.136,件
2024-11-08,W05,6452.745,平方米
2024-11-08,W06,245.712,台
2024-11-08,W07,597.967,吨蒸汽
2024-11-08,W08,10366.22,件
2024-11-09,W01,247.24,吨
2024-11-09,W02,305.072,吨
2024-11-09,W03,93.171,吨
2024-11-09,W04,2971.229,件
2024-11-09,W05,4336.081,平方米
2024-11-09,W06,171.332,台
2024-11-09,W07,581.194,吨蒸汽
2024-11-09,W08,6792.464,件
2024-11-10,W01,236.499,吨
2024-11-10,W02,325.861,吨
2024-11-10,W03,89.792,吨
2024-11-10,W04,824.502,件
2024-11-10,W05,1411.17,平方米
2024-11-10,W06,54.293,台
2024-11-10,W07,505.379,吨蒸汽
2024-11-10,W08,1979.079,件
2024-11-11,W01,277.918,吨
2024-11-11,W02,302.581,吨
2024-11-11,W03,106.082,吨
2024-11-11,W04,3958.868,件
2024-11-11,W05,7129.723,平方米
2024-11-11,W06,258.663,台
2024-11-11,W07,575.918,吨蒸汽
2024-11-11,W08,10984.399,件
2024-11-12,W01,275.583,吨
2024-11-12,W02,354.174,吨
2024-11-12,W03,92.298,吨
2024-11-12,W04,4119.746,件
2024-11-12,W05,6570.485,平方米
2024-11-12,W06,285.068,台
2024-11-12,W07,522.489,吨蒸汽
2024-11-12,W08,10734.457,件
2024-11-13,W01,245.145,吨
2024-11-13,W02,354.511,吨
2024-11-13,W03,106.346,吨
2024-11-13,W04,4475.552,件
2024-11-13,W05,7434.832,平方米
2024-11-13,W06,264.237,台
2024-11-13,W07,563.824,吨蒸汽
2024-11-13,W08,10306.785,件
2024-11-14,W01,264.86,吨
2024-11-14,W02,340.095,吨
2024-11-14,W03,95.378,吨
2024-11-14,W04,4711.79,件
2024-11-14,W05,7012.859,平方米
2024-11-14,W06,275.228,台
2024-11-14,W07,589.114,吨蒸汽
2024-11-14,W08,11093.73,件
2024-11-15,W01,268.783,吨
2024-11-15,W02,317.205,吨
2024-11-15,W03,99.738,吨
2024-11-15,W04,4182.204,件
2024-11-15,W05,7184.446,平方米
2024-11-15,W06,283.395,台
2024-11-15,W07,509.665,吨蒸汽
2024-11-15,W08,10660.596,件
2024-11-16,W01,267.279,吨
2024-11-16,W02,354.605,吨
2024-11-16,W03,94.581,吨
2024-11-16,W04,2650.959,件
2024-11-16,W05,4323.847,平方米
2024-11-16,W06,150.505,台
2024-11-16,W07,525.361,吨蒸汽
2024-11-16,W08,6331.695,件
2024-11-17,W01,256.861,吨
2024-11-17,W02,332.261,吨
2024-11-17,W03,89.087,吨
2024-11-17,W04,894.556,件
2024-11-17,W05,1492.3,平方米
2024-11-17,W06,60.522,台
2024-11-17,W07,514.632,吨蒸汽
2024-11-17,W08,2221.684,件
2024-11-18,W01,261.112,吨
2024-11-18,W02,353.218,吨
2024-11-18,W03,104.062,吨
2024-11-18,W04,4522.543,件
2024-11-18,W05,6858.202,平方米
2024-11-18,W06,262.661,台
2024-11-18,W07,552.751,吨蒸汽
2024-11-18,W08,9556.377,件
2024-11-19,W01,262.887,吨
2024-11-19,W02,302.997,吨
2024-11-19,W03,104.917,吨
2024-11-19,W04,4251.655,件
2024-11-19,W05,7540.192,平方米
2024-11-19,W06,284.698,台
2024-11-19,W07,517.395,吨蒸汽
2024-11-19,W08,9856.281,件
2024-11-20,W01,276.295,吨
2024-11-20,W02,340.883,吨
2024-11-20,W03,94.901,吨
2024-11-20,W04,4218.557,件
2024-11-20,W05,6433.505,平方米
2024-11-20,W06,297.793,台
2024-11-20,W07,540.102,吨蒸汽
2024-11-20,W08,9229.457,件
2024-11-21,W01,255.77,吨
2024-11-21,W02,333.441,吨
2024-11-21,W03,105.265,吨
2024-11-21,W04,4042.94,件
2024-11-21,W05,6758.782,平方米
2024-11-21,W06,261.58,台
2024-11-21,W07,525.95,吨蒸汽
2024-11-21,W08,9319.75,件
2024-11-22,W01,263.247,吨
2024-11-22,W02,330.64,吨
2024-11-22,W03,91.272,吨
2024-11-22,W04,4472.268,件
2024-11-22,W05,7399.865,平方米
2024-11-22,W06,274.602,台
2024-11-22,W07,516.554,吨蒸汽
2024-11-22,W08,9348.827,件
2024-11-23,W01,236.456,吨
2024-11-23,W02,343.603,吨
2024-11-23,W03,96.556,吨
2024-11-23,W04,2807.021,件
2024-11-23,W05,4365.516,平方米
2024-11-23,W06,164.892,台
2024-11-23,W07,526.895,吨蒸汽
2024-11-23,W08,6272.008,件
2024-11-24,W01,250.187,吨
2024-11-24,W02,333.483,吨
2024-11-24,W03,92.266,吨
2024-11-24,W04,815.069,件
2024-11-24,W05,1356.581,平方米
2024-11-24,W06,46.112,台
2024-11-24,W07,493.735,吨蒸汽
2024-11-24,W08,2003.118,件
2024-11-25,W01,284.02,吨
2024-11-25,W02,313.557,吨
2024-11-25,W03,101.642,吨
2024-11-25,W04,4874.266,件
2024-11-25,W05,7454.365,平方米
2024-11-25,W06,261.294,台
2024-11-25,W07,527.962,吨蒸汽
2024-11-25,W08,10710.202,件
2024-11-26,W01,282.042,吨
2024-11-26,W02,346.098,吨
2024-11-26,W03,100.076,吨
2024-11-26,W04,4698.657,件
2024-11-26,W05,6523.869,平方米
2024-11-26,W06,281.741,台
2024-11-26,W07,482.203,吨蒸汽
2024-11-26,W08,10004.574,件
2024-11-27,W01,283.364,吨
2024-11-27,W02,362.555,吨
2024-11-27,W03,110.106,吨
2024-11-27,W04,4531.099,件
2024-11-27,W05,7306.52,平方米
2024-11-27,W06,280.253,台
2024-11-27,W07,546.19,吨蒸汽
2024-11-27,W08,9953.802,件
2024-11-28,W01,258.914,吨
2024-11-28,W02,366.096,吨
2024-11-28,W03,97.824,吨
2024-11-28,W04,4208.572,件
2024-11-28,W05,7381.221,平方米
2024-11-28,W06,267.837,台
2024-11-28,W07,548.142,吨蒸汽
2024-11-28,W08,10014.803,件
2024-11-29,W01,242.504,吨
2024-11-29,W02,308.421,吨
2024-11-29,W03,106.681,吨
2024-11-29,W04,4255.057,件
2024-11-29,W05,7848.956,平方米
2024-11-29,W06,288.881,台
2024-11-29,W07,561.785,吨蒸汽
2024-11-29,W08,9473.316,件
2024-11-30,W01,253.253,吨
2024-11-30,W02,305.484,吨
2024-11-30,W03,99.804,吨
2024-11-30,W04,2940.562,件
2024-11-30,W05,4166.741,平方米
2024-11-30,W06,173.721,台
2024-11-30,W07,559.18,吨蒸汽
2024-11-30,W08,6708.177,件
2024-12-01,W01,246.113,吨
2024-12-01,W02,327.207,吨
2024-12-01,W03,89.461,吨
2024-12-01,W04,840.451,件
2024-12-01,W05,1500.97,平方米
2024-12-01,W06,51.259,台
2024-12-01,W07,518.685,吨蒸汽
2024-12-01,W08,2006.057,件
2024-12-02,W01,263.87,吨
2024-12-02,W02,346.442,吨
2024-12-02,W03,100.064,吨
2024-12-02,W04,4429.411,件
2024-12-02,W05,6968.093,平方米
2024-12-02,W06,293.332,台
2024-12-02,W07,546.472,吨蒸汽
2024-12-02,W08,9685.388,件
2024-12-03,W01,278.009,吨
2024-12-03,W02,339.54,吨
2024-12-03,W03,94.494,吨
2024-12-03,W04,4416.913,件
2024-12-03,W05,7788.85,平方米
2024-12-03,W06,257.188,台
2024-12-03,W07,503.527,吨蒸汽
2024-12-03,W08,11180.482,件
2024-12-04,W01,277.427,吨
2024-12-04,W02,342.833,吨
2024-12-04,W03,94.137,吨
2024-12-04,W04,4342.582,件
2024-12-04,W05,6980.434,平方米
2024-12-04,W06,285.541,台
2024-12-04,W07,551.49,吨蒸汽
2024-12-04,W08,10077.622,件
2024-12-05,W01,255.442,吨
2024-12-05,W02,347.894,吨
2024-12-05,W03,99.11,吨
2024-12-05,W04,4658.055,件
2024-12-05,W05,6984.461,平方米
2024-12-05,W06,289.848,台
2024-12-05,W07,543.42,吨蒸汽
2024-12-05,W08,10273.289,件
2024-12-06,W01,284.169,吨
2024-12-06,W02,336.095,吨
2024-12-06,W03,106.247,吨
2024-12-06,W04,4795.115,件
2024-12-06,W05,7571.58,平方米
2024-12-06,W06,277.856,台
2024-12-06,W07,491.344,吨蒸汽
2024-12-06,W08,10643.665,件
2024-12-07,W01,270.939,吨
2024-12-07,W02,310.66,吨
2024-12-07,W03,89.459,吨
2024-12-07,W04,2721.953,件
2024-12-07,W05,4314.426,平方米
2024-12-07,W06,151.591,台
2024-12-07,W07,504.965,吨蒸汽
2024-12-07,W08,6361.2,件
2024-12-08,W01,272.465,吨
2024-12-08,W02,286.887,吨
2024-12-08,W03,88.651,吨
2024-12-08,W04,926.029,件
2024-12-08,W05,1370.255,平方米
2024-12-08,W06,54.856,台
2024-12-08,W07,517.222,吨蒸汽
2024-12-08,W08,2019.914,件
2024-12-09,W01,266.875,吨
2024-12-09,W02,350.145,吨
2024-12-09,W03,94.291,吨
2024-12-09,W04,4465.925,件
2024-12-09,W05,7192.128,平方米
2024-12-09,W06,254.109,台
2024-12-09,W07,587.631,吨蒸汽
2024-12-09,W08,10060.597,件
2024-12-10,W01,251.578,吨
2024-12-10,W02,327.99,吨
2024-12-10,W03,105.821,吨
2024-12-10,W04,4778.958,件
2024-12-10,W05,6779.637,平方米
2024-12-10,W06,286.151,台
2024-12-10,W07,548.386,吨蒸汽
2024-12-10,W08,11703.547,件
2024-12-11,W01,275.651,吨
2024-12-11,W02,313.401,吨
2024-12-11,W03,102.122,吨
2024-12-11,W04,4869.878,件
2024-12-11,W05,7528.869,平方米
2024-12-11,W06,267.889,台
2024-12-11,W07,511.867,吨蒸汽
2024-12-11,W08,10355.358,件
2024-12-12,W01,253.659,吨
2024-12-12,W02,343.739,吨
2024-12-12,W03,98.021,吨
2024-12-12,W04,3897.735,件
2024-12-12,W05,7360.042,平方米
2024-12-12,W06,269.69,台
2024-12-12,W07,472.747,吨蒸汽
2024-12-12,W08,10114.89,件
2024-12-13,W01,288.02,吨
2024-12-13,W02,349.61,吨
2024-12-13,W03,93.189,吨
2024-12-13,W04,4549.314,件
2024-12-13,W05,7224.8,平方米
2024-12-13,W06,256.575,台
2024-12-13,W07,584.858,吨蒸汽
2024-12-13,W08,10304.035,件
2024-12-14,W01,287.63,吨
2024-12-14,W02,359.788,吨
2024-12-14,W03,93.352,吨
2024-12-14,W04,2638.34,件
2024-12-14,W05,4423.605,平方米
2024-12-14,W06,160.179,台
2024-12-14,W07,528.15,吨蒸汽
2024-12-14,W08,6680.18,件
2024-12-15,W01,266.53,吨
2024-12-15,W02,311.323,吨
2024-12-15,W03,96.415,吨
2024-12-15,W04,853.903,件
2024-12-15,W05,1391.188,平方米
2024-12-15,W06,54.819,台
2024-12-15,W07,495.913,吨蒸汽
2024-12-15,W08,2004.444,件
2024-12-16,W01,272.889,吨
2024-12-16,W02,309.994,吨
2024-12-16,W03,89.267,吨
2024-12-16,W04,4251.217,件
2024-12-16,W05,7579.819,平方米
2024-12-16,W06,275.1,台
2024-12-16,W07,550.603,吨蒸汽
2024-12-16,W08,11217.777,件
2024-12-17,W01,254.792,吨
2024-12-17,W02,335.174,吨
2024-12-17,W03,100.432,吨
2024-12-17,W04,4090.925,件
2024-12-17,W05,7529.941,平方米
2024-12-17,W06,289.915,台
2024-12-17,W07,534.664,吨蒸汽
2024-12-17,W08,9655.313,件
2024-12-18,W01,270.018,吨
2024-12-18,W02,322.546,吨
2024-12-18,W03,94.165,吨
2024-12-18,W04,4463.2,件
2024-12-18,W05,7047.575,平方米
2024-12-18,W06,240.987,台
2024-12-18,W07,566.512,吨蒸汽
2024-12-18,W08,10765.634,件
2024-12-19,W01,277.922,吨
2024-12-19,W02,331.088,吨
2024-12-19,W03,99.016,吨
2024-12-19,W04,4201.418,件
2024-12-19,W05,6880.067,平方米
2024-12-19,W06,265.959,台
2024-12-19,W07,521.433,吨蒸汽
2024-12-19,W08,10811.894,件
2024-12-20,W01,265.589,吨
2024-12-20,W02,340.222,吨
2024-12-20,W03,101.159,吨
2024-12-20,W04,4517.978,件
2024-12-20,W05,7415.943,平方米
2024-12-20,W06,278.595,台
2024-12-20,W07,566.397,吨蒸汽
2024-12-20,W08,9815.19,件
2024-12-21,W01,267.575,吨
2024-12-21,W02,328.227,吨
2024-12-21,W03,99.255,吨
2024-12-21,W04,2496.446,件
2024-12-21,W05,4290.009,平方米
2024-12-21,W06,178.286,台
2024-12-21,W07,523.814,吨蒸汽
2024-12-21,W08,5932.21,件
2024-12-22,W01,253.941,吨
2024-12-22,W02,323.677,吨
2024-12-22,W03,94.632,吨
2024-12-22,W04,890.442,件
2024-12-22,W05,1430.819,平方米
2024-12-22,W06,56.178,台
2024-12-22,W07,507.073,吨蒸汽
2024-12-22,W08,1893.985,件
2024-12-23,W01,281.012,吨
2024-12-23,W02,347.74,吨
2024-12-23,W03,83.749,吨
2024-12-23,W04,4876.515,件
2024-12-23,W05,6481.315,平方米
2024-12-23,W06,282.461,台
2024-12-23,W07,556.759,吨蒸汽
2024-12-23,W08,11115.241,件
2024-12-24,W01,248.861,吨
2024-12-24,W02,323.488,吨
2024-12-24,W03,100.189,吨
2024-12-24,W04,4695.275,件
2024-12-24,W05,6469.816,平方米
2024-12-24,W06,252.387,台
2024-12-24,W07,528.47,吨蒸汽
2024-12-24,W08,9665.282,件
2024-12-25,W01,214.958,吨
2024-12-25,W02,318.274,吨
2024-12-25,W03,94.285,吨
2024-12-25,W04,4244.753,件
2024-12-25,W05,7867.383,平方米
2024-12-25,W06,268.216,台
2024-12-25,W07,536.987,吨蒸汽
2024-12-25,W08,10372.671,件
2024-12-26,W01,264.486,吨
2024-12-26,W02,330.81,吨
2024-12-26,W03,92.148,吨
2024-12-26,W04,4013.212,件
2024-12-26,W05,7745.512,平方米
2024-12-26,W06,267.16,台
2024-12-26,W07,537.275,吨蒸汽
2024-12-26,W08,10727.174,件
2024-12-27,W01,256.389,吨
2024-12-27,W02,342.571,吨
2024-12-27,W03,100.847,吨
2024-12-27,W04,4496.298,件
2024-12-27,W05,7094.749,平方米
2024-12-27,W06,279.601,台
2024-12-27,W07,542.163,吨蒸汽
2024-12-27,W08,10069.125,件
2024-12-28,W01,263.048,吨
2024-12-28,W02,314.445,吨
2024-12-28,W03,100.012,吨
2024-12-28,W04,2901.373,件
2024-12-28,W05,4531.302,平方米
2024-12-28,W06,186.552,台
2024-12-28,W07,504.474,吨蒸汽
2024-12-28,W08,6699.232,件
2024-12-29,W01,298.549,吨
2024-12-29,W02,327.809,吨
2024-12-29,W03,99.131,吨
2024-12-29,W04,856.636,件
2024-12-29,W05,1351.933,平方米
2024-12-29,W06,50.665,台
2024-12-29,W07,530.934,吨蒸汽
2024-12-29,W08,2121.45,件
2024-12-30,W01,303.24,吨
2024-12-30,W02,326.997,吨
2024-12-30,W03,104.453,吨
2024-12-30,W04,4096.533,件
2024-12-30,W05,7015.636,平方米
2024-12-30,W06,279.883,台
2024-12-30,W07,543.535,吨蒸汽
2024-12-30,W08,9682.898,件
2024-12-31,W01,249.638,吨
2024-12-31,W02,294.622,吨
2024-12-31,W03,90.815,吨
2024-12-31,W04,4182.275,件
2024-12-31,W05,6737.903,平方米
2024-12-31,W06,284.77,台
2024-12-31,W07,513.172,吨蒸汽
2024-12-31,W08,8826.055,件
2025-01-01,W01,239.891,吨
2025-01-01,W02,310.518,吨
2025-01-01,W03,89.254,吨
2025-01-01,W04,276.584,件
2025-01-01,W05,433.737,平方米
2025-01-01,W06,17.225,台
2025-01-01,W07,516.147,吨蒸汽
2025-01-01,W08,672.427,件
2025-01-02,W01,229.277,吨
2025-01-02,W02,340.953,吨
2025-01-02,W03,87.755,吨
2025-01-02,W04,4120.725,件
2025-01-02,W05,6947.099,平方米
2025-01-02,W06,248.429,台
2025-01-02,W07,571.594,吨蒸汽
2025-01-02,W08,10551.204,件
2025-01-03,W01,274.437,吨
2025-01-03,W02,324.137,吨
2025-01-03,W03,98.519,吨
2025-01-03,W04,4403.858,件
2025-01-03,W05,6922.36,平方米
2025-01-03,W06,280.451,台
2025-01-03,W07,530.295,吨蒸汽
2025-01-03,W08,10680.513,件
2025-01-04,W01,278.622,吨
2025-01-04,W02,324.302,吨
2025-01-04,W03,97.831,吨
2025-01-04,W04,2602.548,件
2025-01-04,W05,3974.945,平方米
2025-01-04,W06,170.053,台
2025-01-04,W07,547.6,吨蒸汽
2025-01-04,W08,6915.198,件
2025-01-05,W01,249.523,吨
2025-01-05,W02,312.82,吨
2025-01-05,W03,90.884,吨
2025-01-05,W04,909.235,件
2025-01-05,W05,1548.804,平方米
2025-01-05,W06,58.384,台
2025-01-05,W07,515.431,吨蒸汽
2025-01-05,W08,1944.009,件
2025-01-06,W01,261.059,吨
2025-01-06,W02,317.024,吨
2025-01-06,W03,96.468,吨
2025-01-06,W04,4492.309,件
2025-01-06,W05,7136.114,平方米
2025-01-06,W06,252.68,台
2025-01-06,W07,569.533,吨蒸汽
2025-01-06,W08,10319.448,件
2025-01-07,W01,268.969,吨
2025-01-07,W02,320.06,吨
2025-01-07,W03,108.25,吨
2025-01-07,W04,4792.615,件
2025-01-07,W05,7445.99,平方米
2025-01-07,W06,291.661,台
2025-01-07,W07,595.518,吨蒸汽
2025-01-07,W08,10998.98,件
2025-01-08,W01,293.7,吨
2025-01-08,W02,340.762,吨
2025-01-08,W03,101.132,吨
2025-01-08,W04,3859.475,件
2025-01-08,W05,7014.237,平方米
2025-01-08,W06,275.935,台
2025-01-08,W07,533.388,吨蒸汽
2025-01-08,W08,9881.665,件
2025-01-09,W01,275.604,吨
2025-01-09,W02,339.219,吨
2025-01-09,W03,104.987,吨
2025-01-09,W04,3852.733,件
2025-01-09,W05,7065.802,平方米
2025-01-09,W06,271.613,台
2025-01-09,W07,507.975,吨蒸汽
2025-01-09,W08,10880.512,件
2025-01-10,W01,279.896,吨
2025-01-10,W02,340.582,吨
2025-01-10,W03,96.405,吨
2025-01-10,W04,4310.333,件
2025-01-10,W05,6650.295,平方米
2025-01-10,W06,283.004,台
2025-01-10,W07,505.211,吨蒸汽
2025-01-10,W08,10547.858,件
2025-01-11,W01,258.106,吨
2025-01-11,W02,339.183,吨
2025-01-11,W03,88.801,吨
2025-01-11,W04,2762.328,件
2025-01-11,W05,4476.958,平方米
2025-01-11,W06,179.216,台
2025-01-11,W07,559.028,吨蒸汽
2025-01-11,W08,6416.252,件
2025-01-12,W01,265.511,吨
2025-01-12,W02,294.84,吨
2025-01-12,W03,93.245,吨
2025-01-12,W04,801.25,件
2025-01-12,W05,1286.777,平方米
2025-01-12,W06,51.379,台
2025-01-12,W07,517.77,吨蒸汽
2025-01-12,W08,1995.922,件
2025-01-13,W01,277.345,吨
2025-01-13,W02,345.975,吨
2025-01-13,W03,106.701,吨
2025-01-13,W04,4292.744,件
2025-01-13,W05,6761.344,平方米
2025-01-13,W06,276.819,台
2025-01-13,W07,548.94,吨蒸汽
2025-01-13,W08,10776.96,件
2025-01-14,W01,292.987,吨
2025-01-14,W02,336.156,吨
2025-01-14,W03,102.784,吨
2025-01-14,W04,4554.231,件
2025-01-14,W05,6989.626,平方米
2025-01-14,W06,263.781,台
2025-01-14,W07,518.297,吨蒸汽
2025-01-14,W08,10335.797,件
2025-01-15,W01,290.135,吨
2025-01-15,W02,359.742,吨
2025-01-15,W03,88.018,吨
2025-01-15,W04,4241.035,件
2025-01-15,W05,6682.112,平方米
2025-01-15,W06,290.537,台
2025-01-15,W07,554.13,吨蒸汽
2025-01-15,W08,10562.838,件
2025-01-16,W01,256.679,吨
2025-01-16,W02,361.611,吨
2025-01-16,W03,103.842,吨
2025-01-16,W04,4180.268,件
2025-01-16,W05,6892.2,平方米
2025-01-16,W06,294.523,台
2025-01-16,W07,574.85,吨蒸汽
2025-01-16,W08,10462.182,件
2025-01-17,W01,274.093,吨
2025-01-17,W02,335.851,吨
2025-01-17,W03,108.67,吨
2025-01-17,W04,4632.612,件
2025-01-17,W05,7154.698,平方米
2025-01-17,W06,266.759,台
2025-01-17,W07,542.28,吨蒸汽
2025-01-17,W08,10316.414,件
2025-01-18,W01,281.519,吨
2025-01-18,W02,354.604,吨
2025-01-18,W03,95.622,吨
2025-01-18,W04,2299.873,件
2025-01-18,W05,3894.886,平方米
2025-01-18,W06,157.722,台
2025-01-18,W07,508.505,吨蒸汽
2025-01-18,W08,6530.815,件
2025-01-19,W01,259.942,吨
2025-01-19,W02,312.792,吨
2025-01-19,W03,90.311,吨
2025-01-19,W04,1031.613,件
2025-01-19,W05,1317.669,平方米
2025-01-19,W06,52.511,台
2025-01-19,W07,552.552,吨蒸汽
2025-01-19,W08,2133.309,件
2025-01-20,W01,298.646,吨
2025-01-20,W02,338.8,吨
2025-01-20,W03,105.775,吨
2025-01-20,W04,4423.738,件
2025-01-20,W05,7031.52,平方米
2025-01-20,W06,300.312,台
2025-01-20,W07,506.451,吨蒸汽
2025-01-20,W08,9640.674,件
2025-01-21,W01,267.57,吨
2025-01-21,W02,310.519,吨
2025-01-21,W03,102.756,吨
2025-01-21,W04,4331.162,件
2025-01-21,W05,7351.334,平方米
2025-01-21,W06,268.964,台
2025-01-21,W07,522.673,吨蒸汽
2025-01-21,W08,9600.436,件
2025-01-22,W01,289.245,吨
2025-01-22,W02,350.484,吨
2025-01-22,W03,94.168,吨
2025-01-22,W04,4272.403,件
2025-01-22,W05,6644.225,平方米
2025-01-22,W06,275.154,台
2025-01-22,W07,592.284,吨蒸汽
2025-01-22,W08,9610.428,件
2025-01-23,W01,288.481,吨
2025-01-23,W02,327.434,吨
2025-01-23,W03,96.732,吨
2025-01-23,W04,4438.946,件
2025-01-23,W05,7014.11,平方米
2025-01-23,W06,266.863,台
2025-01-23,W07,533.873,吨蒸汽
2025-01-23,W08,10707.01,件
2025-01-24,W01,286.649,吨
2025-01-24,W02,303.276,吨
2025-01-24,W03,99.437,吨
2025-01-24,W04,4279.156,件
2025-01-24,W05,7569.309,平方米
2025-01-24,W06,282.7,台
2025-01-24,W07,537.12,吨蒸汽
2025-01-24,W08,10966.763,件
2025-01-25,W01,258.178,吨
2025-01-25,W02,350.433,吨
2025-01-25,W03,105.297,吨
2025-01-25,W04,2686.043,件
2025-01-25,W05,4599.137,平方米
2025-01-25,W06,160.143,台
2025-01-25,W07,518.747,吨蒸汽
2025-01-25,W08,6597.882,件
2025-01-26,W01,248.805,吨
2025-01-26,W02,347.223,吨
2025-01-26,W03,96.093,吨
2025-01-26,W04,978.746,件
2025-01-26,W05,1474.321,平方米
2025-01-26,W06,55.344,台
2025-01-26,W07,495.059,吨蒸汽
2025-01-26,W08,2155.259,件
2025-01-27,W01,298.666,吨
2025-01-27,W02,332.689,吨
2025-01-27,W03,100.69,吨
2025-01-27,W04,4110.39,件
2025-01-27,W05,7306.349,平方米
2025-01-27,W06,294.342,台
2025-01-27,W07,562.069,吨蒸汽
2025-01-27,W08,11177.542,件
2025-01-28,W01,243.867,吨
2025-01-28,W02,317.853,吨
2025-01-28,W03,93.387,吨
2025-01-28,W04,248.079,件
2025-01-28,W05,420.936,平方米
2025-01-28,W06,15.391,台
2025-01-28,W07,497.518,吨蒸汽
2025-01-28,W08,611.71,件
2025-01-29,W01,234.771,吨
2025-01-29,W02,309.304,吨
2025-01-29,W03,88.309,吨
