record_date,workshop_code,workshop_name,energy_code,energy_name,consumption,unit,unit_price,cost,output_qty,output_unit,avg_temperature,record_status,data_source,year_month,fix_reason
2024-03-25,W03,热处理车间,E03,蒸气,29.556,t,219.3084,6702.43,97.285,吨,12.7,正常,MES,2024-03,单价插补
2024-07-18,W08,包装车间,E01,电力,6431.471,kWh,0.6809,4463.81,9298.543,件,26.39,正常,MES,2024-07,单价插补
2024-05-03,W07,动力站,E04,工业水,887.686,m³,4.128,3788.29,505.472,吨蒸汽,17.93,正常,MES,2024-05,消耗量插补
2024-04-14,W04,机加工车间,E01,电力,16712.703,kWh,0.6877,11493.33,848.845,件,17.46,低负荷,MES,2024-04,消耗量插补
2024-08-16,W04,机加工车间,E01,电力,22025.171,kWh,0.6629,14600.49,3784.751,件,26.65,正常,MES,2024-08,费用重算
2025-09-24,W06,装配车间,E01,电力,12446.9,kWh,0.6764,8419.08,292.901,台,22.16,正常,MES,2025-09,消耗量插补
2025-06-21,W02,轧制车间,E04,工业水,182.808,m³,4.0518,743.74,336.414,吨,21.87,正常,MES,2025-06,消耗量插补
2025-01-10,W04,机加工车间,E01,电力度,19576.123,kWh,0.6892,13492.36,4310.333,件,-5.16,正常,MES,2025-01,负值取绝对值
2025-11-05,W07,动力站,E01,电力,8955.584,kWh,0.6672,5975.17,542.766,吨蒸汽,7.06,正常,MES,2025-11,消耗量插补
2024-05-28,W07,动力站,E06,柴油,175.715,kg,7.9148,1390.75,588.508,吨蒸汽,23.4,正常,MES,2024-05,消耗量插补
2025-04-07,W07,动力站,E02,天然气,14477.8,m³,3.45085,49860.49,534.98,吨蒸汽,14.98,正常,MES,2025-04,单价插补
2025-05-05,W02,轧制车间,E02,天然气,4788.978,m³,3.4625,16582.03,292.449,吨,17.23,正常,MES,2025-05,负值取绝对值
2025-11-10,W01,熔炼车间,E01,电,43284.606,kWh,0.6727,29117.55,278.485,吨,-1.25,正常,MES,2025-11,消耗量插补
2024-01-31,W02,轧制车间,E02,天然气,8499.865,m³,3.45115,29224.55,328.592,吨,-0.1,正常,MES,2024-01,单价插补
2024-01-23,W05,表面处理车间,E04,工业水,410.8125,m³,4.1916,1663.97,6743.969,平方米,-3.47,正常,MES,2024-01,消耗量插补
2025-05-05,W05,表面处理车间,E04,工业水,115.558,m³,4.1097,471.57,386.484,平方米,17.23,停产,MES,2025-05,单价插补
2025-08-06,W02,轧制车间,E02,天然气,4786.149,m³,3.5852,18014.97,357.136,吨,31.25,正常,MES,2025-08,消耗量插补
2025-05-01,W06,装配车间,E01,电力,2278.549,kWh,0.67965,1542.3,17.377,台,21.33,停产,MES,2025-05,单价插补
2024-10-29,W07,动力站,E02,天然气,15479.021499999999,m³,3.4583,53531.1,566.526,吨蒸汽,14.94,正常,MES,2024-10,消耗量插补
2024-03-02,W08,包装车间,E05,压缩空气,1350.731,m³,0.2801,378.34,6661.924,件,6.7,低负荷,MES,2024-03,消耗量插补
2025-07-21,W03,热处理车间,E02,天然气,6662.697,m³,3.3947,23296.55,99.074,吨,29.24,正常,MES,2025-07,消耗量插补
2025-06-27,W03,热处理车间,E02,天然气,6968.997,m³,3.4456,23943.89,97.763,吨,25.29,正常,MES,2025-06,单价插补
2024-02-09,W05,表面处理车间,E03,蒸汽,29.176000000000002,t,219.5837,6406.57,6429.305,平方米,-7.92,正常,MES,2024-02,消耗量插补
2025-05-27,W07,动力站,E06,柴油,183.82049999999998,kg,7.8514,1513.6,598.746,吨蒸汽,19.45,正常,MES,2025-05,消耗量插补
2024-08-10,W06,装配车间,E01,电力,13759.163,kWh,0.6811,9371.37,156.111,台,27.87,低负荷,MES,2024-08,消耗量插补
2024-10-01,W08,包装车间,E05,压缩空气,251.818,m³,0.2841,71.55,651.262,件,15.24,停产,MES,2024-10,负值取绝对值
2024-06-28,W03,热处理车间,E02,天然气,6574.08,m³,3.4312,22892.38,87.655,吨,25.86,正常,MES,2024-06,消耗量插补
2025-08-20,W05,表面处理车间,E02,天然气,693.759,m³,3.4488000000000003,2408.9,7573.388,平方米,26.31,正常,MES,2025-08,单价插补
2025-12-13,W06,装配车间,E01,电力,14018.177,kWh,0.714,10008.98,185.567,台,-4.38,低负荷,MES,2025-12,消耗量插补
2025-01-30,W03,热处理,E01,电力,26108.649,kWh,0.6872,17942.81,90.924,吨,-2.61,正常,MES,2025-01,负值取绝对值
2024-01-17,W02,轧制车间,E04,工业水,179.6215,m³,4.0762,732.17,324.66,吨,-4.89,正常,MES,2024-01,消耗量插补
2025-08-12,W03,热处理车间,E02,天然气,6671.9765,m³,3.4333,23939.18,96.11,吨,25.67,正常,MES,2025-08,消耗量插补
2025-06-29,W02,轧制车间,E03,蒸汽,34.89,t,220.6877,7699.81,333.482,吨,27.59,正常,MES,2025-06,负值取绝对值
2025-11-19,W08,包装车间,E05,压缩空气,1483.588,m³,0.2801,414.92,11286.42,件,4.88,正常,MES,2025-11,单价插补
2025-04-28,W03,热处理车间,E01,电力,23913.4625,kWh,0.6832,16597.68,100.058,吨,13.77,正常,MES,2025-04,消耗量插补
2025-11-25,W03,热处理车间,E03,蒸汽,33.436,t,222.7892,7085.64,102.881,吨,2.72,正常,MES,2025-11,消耗量插补
2025-12-11,W02,轧制车间,E01,电力,43597.365,kWh,0.6696,28244.52,314.17,吨,-1.53,正常,MES,2025-12,消耗量插补
2025-02-16,W04,机加工车间,E01,电力,19770.523,kWh,0.6868,13578.4,930.757,件,3.62,低负荷,MES,2025-02,消耗量插补
2025-11-29,W03,热处理车间,E01,电力,24385.285,kWh,0.6802,16562.45,106.362,吨,8.16,正常,MES,2025-11,单价插补
2024-05-17,W04,机加工车间,E04,工业水,59.0445,m³,4.0584,234.57,4241.68,件,21.07,正常,MES,2024-05,消耗量插补
2025-08-02,W05,表面处理车间,E01,电力,25183.665,kWh,0.6818,17170.22,4501.149,平方米,25.78,低负荷,MES,2025-08,消耗量插补
2025-05-20,W02,轧制车间,E04,工业水,190.227,m³,4.1097,785.26,,吨,24.27,正常,MES,2025-05,单价插补
2024-08-16,W07,动力站,E04,工业水,905.3625,m³,4.1451,3931.11,516.848,吨蒸汽,26.65,正常,MES,2024-08,消耗量插补
2024-05-25,W01,熔炼车间,E04,工业水,262.808,m³,4.0995,1066.39,271.781,吨,20.67,正常,MES,2024-05,单价插补
2025-12-02,W05,表面处理车间,E01,电力,23582.17,kWh,0.679,15998.75,8010.805,平方米,-0.43,正常,MES,2025-12,单价插补
2025-10-03,W08,包装车间,E01,电力,921.126,kWh,0.6795,603.48,639.831,件,16.14,停产,MES,2025-10,单价插补
2025-03-18,W05,表面处理车间,E03,蒸汽,30.518,t,220.2172,6520.61,6970.784,平方米,9.96,正常,MES,2025-03,单价插补
2024-01-25,W01,熔炼车间,E04,工业水,252.891,m³,4.0915,1061.97,261.899,吨,-2.04,正常,MES,2024-01,单价插补
2024-06-25,W04,机加工车间,E01,电力,21073.743,kWh,0.6788,14490.47,4272.698,件,24.07,正常,MES,2024-06,单价插补
2025-08-17,W04,机加工车间,E04,工业水,59.578,m³,4.1287,245.98,861.478,件,25.08,低负荷,MES,2025-08,消耗量插补
2024-11-15,W03,热处理车间,E02,天然气,10104.342499999999,m³,3.4763,36096.19,99.738,吨,9.68,正常,MES,2024-11,消耗量插补
2025-12-02,W05,表面处理车间,E03,蒸汽,31.279,t,217.3467,6798.39,8010.805,平方米,-0.43,正常,MES,2025-12,消耗量插补
2025-01-29,W06,装配车间,E05,压缩空气,859.554,m³,0.2807,243.98,15.422,台,-4.2,停产,MES,2025-01,单价插补
2025-11-27,W04,机加工车间,E04,工业水,62.304,m³,4.1046,256.57,4311.767,件,3.3,正常,MES,2025-11,单价插补
2024-06-03,W07,动力站,E04,工业水,1017.168,m³,4.1034,4136.01,583.649,吨蒸汽,27.88,正常,MES,2024-06,单价插补
2025-10-08,W04,机加工车间,E05,压缩空气,5498.460999999999,m³,0.2829,1555.51,270.002,件,16.25,停产,MES,2025-10,消耗量插补
2025-07-12,W07,动力站,E01,电力,9729.47,kWh,0.67975,6627.75,538.173,吨蒸汽,28.07,正常,MES,2025-07,单价插补
2024-03-21,W01,熔炼车间,E01,电力,37968.97,kWh,0.6811,25421.25,273.152,吨,7.19,正常,MES,2024-03,单价插补
2024-03-28,W02,轧制车间,E01,电力,36459.476,kWh,0.6782,25753.33,282.375,吨,8.57,正常,MES,2024-03,消耗量插补
2025-03-31,W01,熔炼车间,E04,工业水,265.2845,m³,4.1467,1134.28,258.611,吨,10.82,正常,MES,2025-03,消耗量插补
2025-07-28,W07,动力站,E04,工业水,932.565,m³,4.1103,3833.12,569.914,吨蒸汽,27.98,正常,MES,2025-07,费用重算
2025-05-27,W03,热处理车间,E01,电力,26099.689,kWh,0.67965,17860.18,95.654,吨,19.45,正常,MES,2025-05,单价插补
2024-09-02,W07,动力站,E06,柴油,182.359,kg,7.8528,1432.02,546.724,吨蒸汽,15.86,正常,MES,2024-09,负值取绝对值
2024-04-03,W05,表面处理车间,E03,蒸汽,25.005,t,218.5328,5464.41,7022.985,平方米,11.87,正常,MES,2024-04,费用重算
2025-04-20,W03,热处理车间,E01,电力,22753.408,kWh,0.6806,15264.89,95.084,吨,9.45,正常,MES,2025-04,单价插补
2025-07-03,W05,表面处理车间,E03,蒸汽,19.97,t,220.1216,4371.48,7392.358,平方米,26.83,正常,MES,2025-07,单价插补
2024-12-23,W08,包装车间,E01,电力,6224.654,kWh,0.6888,4287.34,11115.241,件,-1.98,正常,MES,2024-12,负值取绝对值
2025-07-11,W01,熔炼,E05,压缩空气,3488.575,m³,0.2806,976.35,295.798,吨,28.03,正常,MES,2025-07,单价插补
2024-03-26,W02,轧制车间,E02,天然气,7175.658,m³,3.453,24650.81,350.658,吨,6.35,正常,MES,2024-03,单价插补
2024-05-27,W06,装配车间,E01,电力,11700.192,kWh,0.68015,8148.21,269.737,台,20.15,正常,MES,2024-05,单价插补
2024-07-19,W01,熔炼车间,E01,电力,51470.944,kWh,0.6809,34792.78,276.982,吨,29.56,正常,MES,2024-07,单价插补
2025-08-08,W03,热处理车间,E03,蒸汽,24.094,t,219.9472,5299.41,108.356,吨,26.96,正常,MES,2025-08,费用重算
2024-11-05,W06,装配车间,E05,压缩空气,4133.1404999999995,m³,0.2876,1219.88,281.412,台,9.4,正常,MES,2024-11,消耗量插补
2024-01-19,W01,熔炼车间,E05,压缩空气,3305.698,m³,0.2921,965.61,260.156,吨,0.35,正常,MES,2024-01,负值取绝对值
2025-07-07,W01,熔炼车间,E05,压缩空气,3282.286,m³,0.2806,926.79,266.872,吨,28.27,正常,MES,2025-07,单价插补
2024-10-21,W05,表面处理车间,E02,天然气,795.412,m³,3.4619,2753.64,7074.93,平方米,11.69,正常,MES,2024-10,消耗量插补
2024-01-20,W06,装配车间,E05,压缩空气,4143.597,m³,0.2805,1162.28,177.093,台,-4.22,低负荷,MES,2024-01,消耗量插补
2025-04-27,W08,包装车间,E01,电力,1494.636,kWh,0.7057,1054.76,2134.678,件,18.9,低负荷,MES,2025-04,费用重算
2024-06-10,W04,机加工车间,E04,工业水,13.903,m³,4.1034,56.39,282.785,件,28.09,停产,MES,2024-06,单价插补
2025-02-08,W02,轧制车间,E01,电力,40173.514,kWh,0.6549,26310.61,317.944,吨,-4.03,正常,MES,2025-02,负值取绝对值
2025-02-10,W02,轧制车间,E03,蒸汽,49.15,t,220.53629999999998,10638.98,304.965,吨,-4.67,正常,MES,2025-02,单价插补
2024-05-26,W02,轧制车间,E01,电力,34981.685,kWh,0.7025,24574.63,344.658,吨,22.7,正常,MES,2024-05,费用重算
