record_date,workshop_code,workshop_name,energy_code,energy_name,consumption,unit,unit_price,cost,output_qty,output_unit,avg_temperature,record_status,data_source
2025-10-09,W01,熔炼车间,E05,压缩空气,3412.27,m³,0.2778,948.03,298.79,吨,13.63,正常,MES
2025-05-30,W02,轧制车间,E02,天然气,5113.397,m³,3.4783,17786.1,327.868,吨,25.17,正常,MES
2025-03-05,W01,熔炼车间,E05,压缩空气,3274.554,m³,0.2843,930.96,264.127,吨,4.27,正常,MES
2025-01-22,W04,机加工车间,E05,压缩空气,6124.198,m³,0.2826,1730.89,4272.403,件,-11.0,正常,MES
2025年02月27日,W06,装配车间,E01,电力,12671.95,kWh,0.6786,8598.58,266.71,台,-3.56,正常,MES
2024.06.14,W03,热处理车间 ,E02,天然气 ,6690.864,m³,3.5797,23951.07,96.069,吨,24.75,正常,MES
2024-11-07,W02,轧制车间,E04,新水,159.332,m³,4.0257,641.42,309.936,吨,7.11,正常,MES
2025-10-26,W06,装配车间,E05,压缩空气,1442.111,m³,0.2776,400.26,51.957,台,12.79,低负荷,MES
2025-09-24 00:00:00,W05,表面处理车间,E01,电力,24095.91,kWh,0.6997,16861.01,7018.663,平方米,22.16,正常,MES
2025-11-13,W03,热处理车间,E03,蒸汽,33.391,t,219.2425,7320.69,101.521,吨,6.36,正常,MES
2024-10-06,W06,装配车间,E05,压缩空气,859.503,m³,0.2773,238.33,16.819,台,12.58,停产,MES
2025-03-19,W06,装配车间,E05,压缩空气,4430.353,m³,0.2825,1251.62,272.133,台,2.59,正常,MES
2024-07-03,W06,装配车间,E05,压缩空气,4299.245,m³,0.2803,1205.2,298.901,台,25.71,正常,MES
2025-12-13,W02,轧制车间,E04,工业水,195.555,m³,4.1498,811.51,315.351,吨,-4.38,正常,MES
2024-04-15,W08,包装车间,E01,电力,5288.799,kWh,0.6867,3631.97,9304.193,件,15.74,正常,MES
2025-12-30,W01,熔炼车间,E01,电力,49605.859,kWh,0.6704,33255.43,281.652,吨,-7.12,正常,MES
2025-03-16,W06,装配车间,E05,压缩空气,1120.834,m³,0.2852,319.63,58.522,台,8.06,低负荷,MES
2025-03-11,W07,动力站,E06,柴油,198.053,kg,7.8135,1547.48,535.417,吨蒸汽,8.61,正常,MES
2025年02月15日,W01,熔炼车间,E02,天然气,11735.49,m³,3.5097,41187.5,259.522,吨,1.31,正常,MES
2024-07-23,W02,轧制车间,E04,工业水,187.148,m³,4.0931,766.02,350.364,吨,27.46,正常,MES
2025-12-28,W07,动力站,E06,柴油,160.982,kg,8.1014,1304.17,547.667,吨蒸汽,-1.48,正常,MES
2024-10-24,W07,动力站,E02,天然气,15796.172,m³,3.4519,54526.79,580.443,吨蒸汽,13.6,正常,MES
2024-07-18,W01,熔炼车间,E05,压缩空气,2952.857,m³,0.2856,843.26,254.818,吨,26.39,正常,MES
2025-11-06,W07,动力站,E06,柴油,177.429,kg,7.8068,1385.16,582.015,吨蒸汽,7.52,正常,MES
2024-02-28,W02,轧制车间,E03,蒸汽,51.765,t,222.4462,11514.98,284.925,吨,2.89,正常,MES
2024-06-12,W02,轧制车间,E02,天然气,4906.493,立方米,3.4831,17089.84,326.002,吨,27.81,正常,MES
2025-04-23,W01,熔炼车间,E02,天然气,8585.628,m³,3.3539,28795.56,254.283,吨,15.46,正常,MES
2024-12-17,W01,熔炼车间,E05,压缩空气,3258.734,m³,0.2806,914.25,254.792,吨,-1.31,正常,MES
2024-02-08,W04,机加工车间,E05,压缩空气,5104.74,m³,0.2835,1447.29,3759.118,件,-4.7,正常,MES
2025-06-29,W08,包装车间,E01,电力,1725.936,kWh,0.6794,1172.52,2085.166,件,27.59,低负荷,MES
2024-11-24,W08,包装车间,E05,压缩空气,414.374,m³,0.2798,115.92,2003.118,件,6.13,低负荷,MES
2025-02-18,W03,热处理车间,E01,电力,24137.1,kWh,0.6767,16333.87,103.75,吨,1.59,正常,MES
2024-02-11,W08,包装车间,E01,电力,1038.496,kWh,0.6783,704.45,615.633,件,-4.39,停产,MES
2024-08-26,W02,轧制车间,E02,天然气,4635.362,m³,3.4778,16120.94,339.438,吨,24.09,正常,MES
2025-12-09,W05,表面处理车间,E01,电力,23758.872,kw·h,0.6798,16151.27,6969.351,平方米,-3.52,正常,MES
2025-11-24 00:00:00,W06,装配车间,E05,压缩空气,4291.975,立方米,0.2815,1208.25,261.661,台,6.7,正常,MES
2024-10-29,W05,表面处理车间,E03,蒸汽,25.491,t,218.409,5567.52,7340.507,平方米,14.94,正常,MES
2025-02-10,W07,动力站,E01,电力,8847.308,kw·h,0.682,6033.49,518.174,吨蒸汽,-4.67,正常,MES
2025-05-13,W03,热处理车间,E03,蒸汽,27.485,t,217.3965,5975.12,100.14,吨,21.69,正常,MES
2025-02-28,W05,表面处理车间,E01,电力,24957.6,kWh,0.6795,16957.62,7099.353,平方米,-5.07,正常,MES
2025-10-22,W07,动力站,E06,柴油,203.946,kg,7.6827,1566.85,580.319,吨蒸汽,16.31,正常,MES
2024-10-01,W06,装配车间,E05,压缩空气,762.737,m³,0.2805,213.96,13.759,台,15.24,停产,MES
2024-08-07,W06,装配车间,E05,压缩空气,4630.335,m³,0.2744,1270.38,265.885,台,26.18,正常,MES
2024-11-19,W07,动力站,E02,天然气,19287.918,m³,3.5107,67713.13,517.395,吨蒸汽,3.4,正常,MES
2024-10-26,W02,轧制车间,E02,天然气,6331.887,m³,3.5329,22370.24,331.09,吨,16.92,正常,MES
2024-03-13,W04,机加工车间,E04,工业水,60.354,m³,4.1252,248.98,4415.42,件,1.78,正常,MES
2024-07-07,W07,动力站,,天然气,11425.481,m³,3.5003,39993.13,527.106,吨蒸汽,26.06,正常,MES
2025-01-26,W04,机加工车间,E01,电力,6375.929,kWh,0.6791,4330.02,978.746,件,-3.78,低负荷,MES
2024-11-28,W04,机加工车间,E05,压缩空气,5703.135,m³,0.2816,1605.81,4208.572,件,4.32,正常,MES
2024-03-16,W03,热处理车间,E02,天然气,101261.90394272284,m³,3.4811,32842.94,99.113,吨,4.18,正常,MES
2024-09-10,W03,热处理车间,E03,蒸汽,26.93,t,222.8557,6001.47,99.687,吨,22.81,正常,MES
2024-05-11,W06,装配车间,E05,压缩空气,2880.544,m³,0.2773,798.89,155.897,台,22.31,低负荷,MES
2024.08.29,W06,装配车间,E05,压缩空气,4294.534,m³,0.28,1202.45,268.059,台,26.35,正常,MES
2024-08-24,W02,轧制车间,E02,天然气,4599.986,m³,3.552,16339.23,311.448,吨,24.72,正常,MES
2025-05-10,W05,表面处理车间,E02,天然气,571.061,m³,3.505,2001.58,4527.978,平方米,20.1,低负荷,MES
2025/12/16,W07,动力站,E01,电力,9813.437,kWh,0.6656,6531.92,556.345,吨蒸汽,-2.34,正常,MES
2025-08-03,W04,机加工车间,E01,电力,7736.232,kWh,0.6834,5286.76,881.167,件,24.79,低负荷,MES
2025-07-21,W05,表面处理车间,E04,工业水,456.969,m³,4.164,1902.83,7066.387,平方米,29.24,正常,MES
2024-02-27,W07,动力站,E04,工业水,843.0,m³,4.1074,3462.57,487.389,吨蒸汽,1.33,正常,MES
2024-03-31,W01,熔炼车间,E04,工业水,245.576,m³,4.0624,997.63,213.252,吨,7.04,正常,MES
2025-01-22,W06,装配车间,E01,外购电,13655.14,度,0.6796,9280.65,275.154,台,-11.0,正常,MES
2024-07-03,W05,表面处理车间,E01,外购电,24540.568,kWh,0.686,16834.07,6721.462,平方米,25.71,正常,MES
2024-06-05,W01,熔炼车间,E05,压缩空气,3303.846,m³,0.279,921.81,262.828,吨,27.2,正常,MES
2025-07-30,W01,熔炼车间,E04,工业水,251.409,m³,4.2133,1059.26,263.064,吨,24.59,正常,MES
2025-10-17,W01,熔炼车间,E04,工业水,276.619,m3,4.1508,1148.19,277.925,吨,17.97,正常,MES
2025-03-01,W05,表面处理车间,E01,电力,14953.733,kWh,0.6874,10278.8,4677.651,平方米,7.3,低负荷,MES
2024-03-26,W08,包装车间,E01,电力,5430.33,kWh,0.6826,3706.83,10516.028,件,6.35,正常,MES
2025-05-11,W01,熔炼车间,E05,压缩空气,3139.679,m³,0.2804,880.39,265.691,吨,19.69,正常,MES
2024-08-31,W05,表面处理车间,E03,蒸汽,14.768,t,212.2144,3134.0,4701.838,平方米,25.51,低负荷,MES
2025-07-31,W06,装配车间,E01,电力,12912.684,kWh,0.685,8845.1,283.014,台,28.99,正常,MES
2025-04-15,W07,动力站,E02,天然气,15738.208,m³,3.3933,53404.97,572.476,吨蒸汽,15.59,正常,MES
2024/02/23,W01,熔炼车间,E01,电力,42493.581,kWh,0.6652,28267.68,246.969,吨,0.06,正常,MES
2024-09-28,W05,表面处理车间,E02,天然气,535.634,m³,3.3512,1795.03,4312.833,平方米,23.63,低负荷,MES
2025-06-26,W06,装配车间,E05,压缩空气,4448.905,m³,0.2819,1254.13,267.367,台,25.79,正常,MES
2024-09-28,W04,机加工车间,E05,压缩空气,3812.403,m³,0.2833,1080.05,2640.036,件,23.63,低负荷,MES
2025-05-06,W05,表面处理,E03,蒸汽,23.195,t,223.1755,5176.63,7044.813,平方米,23.52,正常,MES
2025-06-11,W07,动力站,E04,工业水,943.137,m³,4.2041,3965.01,,吨蒸汽,26.27,正常,MES
2024-03-20,W06,装配车间,E01,电力,11755.687,kWh,0.6852,8054.75,273.168,台,10.47,正常,MES
2025-12-26,W02,轧制车间,E03,蒸汽,54.336,t,225.5011,12252.72,345.514,吨,-2.76,正常,MES
2025-05-10,W07,动力站,E06,柴油,180.169,kg,7.8303,1410.78,531.629,吨蒸汽,20.1,正常,MES
2024-01-01,W04,机加工车间,E05,压缩空气,1296.695,m³,0.279,361.8,233.201,件,3.3,停产,MES
2025-07-30,W07,动力站,E06,柴油,180.083,kg,7.8747,1418.1,513.453,吨蒸汽,24.59,正常,MES
2025-05-10,W05,表面处理车间,E03,蒸汽,15.532,t,222.3152,3453.04,4527.978,平方米,20.1,低负荷,MES
2025-11-26,W03,热处理车间,E01,电力,28506.596,KWH,0.6861,19558.65,103.794,吨,3.35,正常,MES
2024-08-10,W05,表面处理车间,E01,电力,17291.327,kWh,0.6817,11788.03,4384.118,平方米,27.87,低负荷,MES
2025-04-16,W07,动力站,E04,工业水,908.254,m³,4.1014,3725.08,566.392,吨蒸汽,15.7,正常,MES
2024-07-28,W03,热处理车间,E03,蒸汽,22.43,t,219.0282,4912.88,96.096,吨,30.11,正常,MES
2024-06-03,W06,装配车间,E05,压缩空气,4279.056,m³,0.2771,1185.77,286.043,台,27.88,正常,MES
2025-09-25,W02,轧制车间,E01,电力,41167.549,kWh,0.6783,27923.06,353.253,吨,16.25,正常,MES
2025-01-26,W07,动力站,E06,柴油,174.724,kg,7.785,1360.23,495.059,吨蒸汽,-3.78,正常,MES
2025-02-23,W07,动力站,E01,电力,9284.551,kWh,0.6796,6309.74,542.378,吨蒸汽,5.04,正常,MES
2024-08-05,W06,装配车间,E05,压缩空气,3980.249,m³,0.2821,1122.84,265.155,台,25.34,正常,MES
2025-02-12,W02,轧制车间,E02,天然气,8351.188,m³,3.3692,28137.11,363.525,吨,-2.62,正常,MES
2024-08-08,W06,装配车间,E05,压缩空气,4558.17,m³,0.2757,1256.56,256.532,台,29.84,正常,MES
2024-12-07,W03,热处理车间,E01,电力,28738.263,kWh,0.6708,19278.33,89.459,吨,-1.02,正常,MES
2025-01-21,W01,熔炼车间,E02,天然气,14077.223,m³,3.4554,48642.04,267.57,吨,-5.45,正常,MES
2024-10-19,W04,机加工车间,E05,压缩空气,3704.815,m3,0.2817,1043.65,2491.48,件,15.47,低负荷,MES
2025-07-21,W01,熔炼车间,E02,天然气,6892.038,m³,3.5191,24253.83,289.046,吨,29.24,正常,MES
2024-05-05,W02,轧制车间,E02,天然气,4624.451,m³,3.456,15982.0,322.065,吨,17.25,正常,MES
2025-06-21,W04,机加工车间,E01,电力,14237.063,kWh,0.6945,9887.31,2660.297,件,21.87,低负荷,MES
2024/11/21,W03,热处理车间,E03,蒸汽,32.942,t,213.8985,7046.15,105.265,吨,6.29,正常,MES
2024-06-06,W07,动力站,E01,电力,9032.282,kWh,0.6722,6071.21,487.003,吨蒸汽,26.89,正常,MES
2025-01-18,W04,机加工车间,E01,电力,14104.423,kWh,0.6698,9447.18,2299.873,件,-7.86,低负荷,MES
2024-05-27,W07,动力站,E01,电力,8673.057,kWh,0.6863,5952.44,535.859,吨蒸汽,20.15,正常,MES
2024-08-20,W03,热处理车间,E01,电力,287337.45939324144,kWh,0.676,18953.17,105.296,吨,25.77,正常,MES
2024-07-23,W06,装配车间,E01,电力,14419.507,kWh,0.6696,9654.89,266.805,台,27.46,正常,MES
2025-08-25,W01,熔炼车间,E05,压缩空气,3481.166,m³,0.2833,986.13,262.495,吨,26.53,正常,MES
2025-09-29,W04,机加工车间,E01,电力,20966.489,kWh,0.6783,14221.65,4440.198,件,18.09,正常,MES
2025-11-06,W02,轧制车间,E03,蒸汽,53.081,t,216.8106,11508.56,327.186,吨,7.52,正常,MES
2025-09-15,W03,热处理车间,E02,天然气,8001.896,m3,,27831.98,104.249,吨,28.25,正常,MES
2024-01-20,W07,动力站,E06,柴油,170.052,kg,7.9812,1357.22,512.827,吨蒸汽,-4.22,正常,MES
2025-09-13,W03,热处理车间,E03,蒸汽,26.402,t,218.2929,5763.42,103.103,吨,22.08,正常,MES
2024-08-29,W02,轧制车间,E02,天然气,4460.348,立方米,3.3535,14957.89,304.009,吨,26.35,正常,MES
2024-08-13,W01,熔炼车间,E04,工业水,257.508,m³,4.0118,1033.07,259.972,吨,31.69,正常,MES
2024-10-19,W02,轧制车间,E01,电力,34585.541,kWh,0.6797,23508.05,300.241,吨,15.47,正常,MES
2024-02-09,W01,熔炼车间,E04,工业水,254.489,m3,3.9807,1013.04,243.56,吨,-7.92,正常,MES
2025-01-16,W03,热处理车间,E01,电力,29705.608,kWh,0.6821,20263.38,103.842,吨,1.26,正常,MES
2025-07-01,W04,机加工车间,E01,电力,25068.842,kWh,0.6636,18121.84,4596.352,件,31.09,正常,MES
2024-08-19,W06,装配车间,E01,电力,14415.931,kWh,0.69,9946.91,279.839,台,26.35,正常,MES
2024-09-22,W01,熔炼,E05,压缩空气,2980.339,m³,0.2757,821.59,268.335,吨,21.9,正常,MES
2025-03-29,W06,装配车间,E05,压缩空气,2638.197,m³,0.2737,721.97,167.476,台,5.68,低负荷,MES
2024-09-17,W04,机加工车间,E01,电力,4513.544,kWh,0.6774,3057.53,241.785,件,21.27,停产,MES
2024-09-24,W08,包装车间,E05,压缩空气,1380.296,m³,0.2838,391.78,9930.977,件,22.67,正常,MES
2024-06-11,W07,动力站,E01,电力,8825.49,kWh,0.6824,6022.7,537.939,吨蒸汽,23.31,正常,MES
2025-05-12,W03,热处理车间,E02,天然气,7948.203,立方米,3.4042,27056.98,99.291,吨,19.65,正常,MES
2024-06-07,W08,包装车间,E01,电力,5961.492,kWh,0.6814,4062.37,10101.906,件,20.22,正常,MES
2025-11-11,W03,热处理车间,E02,天然气,11019.17,m³,3.4435,37944.34,104.528,吨,1.49,正常,MES
2025-10-19,W07,动力站,E06,柴油,181.572,kg,7.6312,1385.62,552.207,吨蒸汽,13.2,正常,MES
2025-09-21,W02,轧制车间,E01,电力,36790.849,kWh,0.6901,25389.19,335.348,吨,21.34,正常,MES
2024-06-21,W06,装配车间,E05,压缩空气,4345.076,m³,0.2768,1202.71,247.443,台,24.18,正常,MES
2024-08-03,W07,动力站,E01,电力,9923.106,kWh,0.668,6628.96,511.438,吨蒸汽,25.06,正常,MES
2024-03-30,W06,装配车间,E01,电力,7734.374,kWh,0.6894,5332.16,170.359,台,5.84,低负荷,MES
2025-07-06,W02,轧制车间,E04,工业水,172.773,m3,4.1375,714.84,316.207,吨,20.2,正常,MES
2025-03-30,W06,装配车间,E01,电,3996.104,kWh,0.6757,2700.02,57.113,台,8.97,低负荷,MES
2025-10-05,W02,轧制车间,E04,工业水,187.148,m³,4.0983,766.99,330.273,吨,13.25,正常,MES
2025-03-29,W08,包装车间,E05,压缩空气,911.17,m³,0.276,251.48,6254.988,件,5.68,低负荷,MES
2025-04-23,W05,表面处理车间,E03,蒸汽 ,24.346,t,218.7499,5325.64,7469.657,平方米,15.46,正常,MES
2024-12-31,W07,动力站,E02,天然气,24905.208,m³,3.4712,86451.32,513.172,吨蒸汽,0.93,正常,MES
2024-03-01,W01,熔炼车间,E05,压缩空气,2984.015,m³,0.2775,828.12,245.18,吨,0.95,正常,MES
2025-12-09,W03,热处理车间,E03,蒸汽,36.493,t,221.3607,8078.19,109.083,吨,-3.52,正常,MES
2024-12-03,W07,动力站,E01,电力,9801.29,kWh,0.6706,6572.47,503.527,吨蒸汽,-5.14,正常,MES
2024-03-12,W06,装配车间,E01,电力,12057.782,kWh,0.6791,8188.7,274.762,台,8.25,正常,MES
2025-02-05,W06,装配车间,E05,压缩空气,3646.458,m3,0.2832,1032.65,284.17,台,-5.01,正常,MES
2025-08-22,W04,机加工车间,E05,压缩空气,6097.501,m³,0.2841,1732.49,4497.894,件,26.57,正常,MES
2024-03-05,W06,装配车间,E01,电力,11906.222,kWh,0.6745,8031.13,248.551,台,7.97,正常,MES
2025-02-06,W05,表面处理车间,E03,蒸汽,30.604,t,215.9361,6608.58,7326.198,平方米,-3.16,正常,MES
2025-07-21,W03,热处理车间,E01,电力,31771.182,kWh,0.6764,21491.47,99.074,吨,29.24,正常,MES
2025-11-02,W07,动力站,E01,电力,8418.475,kWh,0.6693,5634.3,583.334,吨蒸汽,5.22,正常,MES
2024/04/17,W01,熔炼车间,E04,工业水,253.574,m³,4.1858,1061.42,278.407,吨,11.8,正常,MES
2024-06-25,W06,装配车间,E01,电力,13663.236,kWh,0.688,9400.09,272.234,台,24.07,正常,MES
2024-05-09,W05,表面处理车间,E03,蒸汽,23.116,t,218.0408,5040.26,7608.343,平方米,20.77,正常,MES
2025年08月12日,W07,动力站,E01,电力,10092.251,kWh,0.6804,6866.78,554.37,吨蒸汽,25.67,正常,MES
2024-12-25,W01,熔炼车间,E04,工业水,288.405,m³,4.0996,1182.34,214.958,吨,-3.3,正常,MES
2025-05-27,W02,轧制车间,E01,电力,37095.658,KWH,0.6798,25218.52,326.297,吨,19.45,正常,MES
2025/11/21,W07,动力站,E04,工业水,900.809,m³,4.1605,3747.82,614.417,吨蒸汽,1.18,正常,MES
2025-08-30,W02,轧制车间,E01,电力,44546.376,kWh,0.6711,29895.86,351.712,吨,26.36,正常,MES
2025-10-24,W06,装配车间,E05,压缩空气,4235.422,m³,0.2754,1166.27,288.531,台,14.23,正常,MES
2025-03-27,W05,表面处理车间,,蒸汽,28.296,t,218.8108,6191.56,7459.005,平方米,5.95,正常,MES
2025-09-13,W03,热处理车间,E01,电力,26810.982,kWh,0.6727,18034.78,103.103,吨,22.08,正常,MES
2025-12-24,W08,包装车间,E05,压缩空气,1514.374,m³,0.2805,424.84,10613.892,件,-3.0,正常,MES
2024-07-02,W05,表面处理车间,E02,天然气,725.475,m³,3.4172,2479.1,7106.163,平方米,30.39,正常,MES
2024-08-24,W02,轧制车间,E01,电力,45127.715,kWh,0.6876,31027.92,311.448,吨,24.72,正常,MES
2025-11-17,W02,轧制车间,E01,外购电,42336.974,kWh,0.6877,29115.27,374.692,吨,5.02,正常,MES
2024-12-19,W02,轧制车间 ,E04,新水,188.234,m³,4.1345,778.25,331.088,吨,-1.58,正常,MES
2025-03-13,W05,表面处理车间,E01,电力,22002.137,kWh,0.6806,14974.13,8329.265,平方米,10.82,正常,MES
2025-07-02,W05,表面处理车间,E02,天然气,622.787,m3,,2177.58,7250.835,平方米,24.6,正常,MES
2025年02月14日,W01,熔炼车间,,压缩空气,3336.085,m³,0.277,924.06,264.069,吨,-2.48,正常,MES
2024-04-12,W03,热处理车间,E01,电力,24855.19,kWh,0.6669,16575.6,94.581,吨,14.04,正常,MES
2024-07-03,W02,轧制车间,E03,蒸汽,37.087,t,221.7829,8225.37,316.185,吨,25.71,正常,MES
2025-05-24,W04,机加工车间,E01,电力,12861.12,kWh,0.666,8565.86,2754.757,件,19.83,低负荷,MES
2024-03-11,W02,轧制车间,E04,工业水,178.043,m³,4.1357,736.34,311.369,吨,4.06,正常,MES
2025-02-08,W06,装配车间,E05,压缩空气,2954.823,m³,0.2805,828.78,178.823,台,-4.03,低负荷,MES
2024-09-13,W05,表面处理车间,E03,蒸汽,22.983,t,221.1878,5083.48,7443.815,平方米,17.34,正常,MES
2025-02-21,W03,热处理车间,E03,蒸汽,31.777,t,217.3923,6908.12,98.737,吨,-0.7,正常,MES
2024-04-29,W05,表面处理车间,E02,天然气,732.742,m³,3.3947,2487.44,6977.18,平方米,16.95,正常,MES
2025-02-05,W01,熔炼车间,E05,压缩空气,3241.478,m³,0.2826,916.16,255.694,吨,-5.01,正常,MES
2025-05-09,W01,熔炼车间,E04,工业水,275.877,m³,4.1771,1152.36,271.764,吨,23.83,正常,MES
2025-07-07,W01,熔炼车间,E02,天然气,7098.878,m³,3.4432,24442.85,266.872,吨,28.27,正常,MES
2025-09-28,W08,包装车间,E01,电力,1754.332,kWh,0.6694,1174.32,2144.68,件,19.24,低负荷,MES
2024-08-11,W03,热处理车间,E03,蒸汽,23.288,t,214.6724,4999.24,88.624,吨,28.21,正常,MES
2024-07-29,W04,机加工车间,E05,压缩空气,5576.395,m3,0.2758,1538.11,4866.207,件,26.76,正常,MES
2025-07-05,W07,动力站,E02,天然气,12745.851,m3,3.487,44445.13,519.136,吨蒸汽,25.11,正常,MES
2024.10.14,W08,包装车间,E05,压缩空气,1372.468,m³,0.2794,383.4,9581.47,件,15.77,正常,MES
2024/06/05,W02,轧制车间,E01,电力,39151.899,kWh,0.7034,27540.28,324.303,吨,27.2,正常,MES
2024-06-27,W01,熔炼车间,E04,工业水,246.502,m³,4.1075,1012.52,256.838,吨,25.05,正常,MES
2025-01-22,W02,轧制车间,E02,天然气,9040.44,m³,3.3595,30371.46,350.484,吨,-11.0,正常,MES
2024-07-31,W08,包装车间,E01,电力,6064.811,kWh,0.6886,4176.5,10336.316,件,29.04,正常,MES
2025-10-04,W04,机加工车间,E04,工业水,14.14,m³,4.0673,57.51,269.958,件,13.72,停产,MES
2024-12-27,W07,动力站,E01,外购电,9824.19,kWh,0.6939,6816.78,542.163,吨蒸汽,-0.72,正常,MES
2024-11-19,W05,表面处理车间,E03,蒸汽,28.243,t,218.8582,6181.31,7540.192,平方米,3.4,正常,MES
2025-03-14,W03,热处理车间,E02,天然气,10369.496,m³,3.4429,35701.36,92.355,吨,11.48,正常,MES
2025-01-20,W03,热处理车间,E02,天然气,12464.358,m³,3.5039,43673.5,105.775,吨,-4.01,正常,MES
2024-11-13,W03,热处理车间,E01,电力,28062.298,kWh,0.6781,19030.37,106.346,吨,4.17,正常,MES
2025-11-01,W04,机加工车间,E05,压缩风,3870.249,m3,0.2822,1092.27,2540.526,件,6.24,低负荷,MES
2024-03-01,W01,熔炼车间,E02,天然气,9999.578,m³,3.427,34268.81,245.18,吨,0.95,正常,MES
2024-04-22,W01,熔炼车间,E01,电力,38082.039,kWh,0.7006,26681.95,275.567,吨,15.69,正常,MES
2024-07-06,W04,机加工车间,E04,工业水,44.178,m³,4.1598,183.77,2673.269,件,23.9,低负荷,MES
2024-01-13,W01,熔炼车间,E02,天燃气,12146.227,m³,3.5361,50561.82,268.866,吨,-6.81,正常,MES
2025-04-25,W05,表面处理车间,E03,蒸汽,25.479,t,221.8284,5652.03,7352.276,平方米,16.35,正常,MES
2024-10-11,W06,装配车间,E05,压缩空气,4558.474,m³,0.2833,1291.41,264.275,台,15.24,正常,MES
2024-01-15,W02,轧制车间,E04,工业水,191.568,m³,4.158,796.54,313.358,吨,-5.32,正常,MES
2024-08-15,W04,机加工车间,E05,压缩空气,5866.086,m³,0.2788,1635.56,4010.542,件,26.52,正常,MES
2024-12-14,W01,熔炼车间,E02,天然气,12264.277,m³,3.4152,41884.37,287.63,吨,1.01,正常,MES
2024-03-12,W08,包装车间,E05,压缩空气,1504.366,m³,0.2763,415.7,9475.258,件,8.25,正常,MES
2025年12月21日,W03,热处理车间,E03,蒸汽,35.949,t,220.4163,7923.65,94.321,吨,-4.42,正常,MES
2024-12-24,W02,轧制车间,E04,工业水,172.971,m³,4.067,703.47,323.488,吨,-5.43,正常,MES
2024-09-07,W07,动力站,E01,电力,8514.13,kWh,0.6886,5862.78,588.647,吨蒸汽,22.08,正常,MES
2024-02-29,W01,熔炼车间,E01,电力,44770.017,kWh,0.6734,30148.24,261.856,吨,0.96,正常,MES
2024-07-13,W08,包装车间,E05,压缩空气,962.584,m³,0.2892,278.38,5814.358,件,25.91,低负荷,MES
2024-12-29,W06,装配车间,E05,压缩空气,,m³,0.2805,394.24,50.665,台,0.05,低负荷,MES
2025-02-14,W01,熔炼,E04,自来水,,m³,4.1344,1063.65,264.069,吨,-2.48,正常,MES
2025/07/26,W04,机加工车间,E04,工业水,43.841,m³,4.1674,182.7,2827.973,件,31.23,低负荷,MES
2025-06-29,W05,表面处理车间,E03,蒸汽,7.282,t,217.4814,1583.61,1476.249,平方米,27.59,低负荷,MES
2024-11-15,W04,机加工车间,E01,电力,18909.513,kWh,0.6773,12808.26,4182.204,件,9.68,正常,MES
2024-07-23 00:00:00,W04,机加工车间,E01,电力,21015.088,kWh,0.6622,13916.45,4428.182,件,27.46,正常,MES
2024-06-04,W01,熔炼车间,E05,压缩空气,3338.474,m³,0.2826,943.59,257.17,吨,28.83,正常,MES
2025-09-10,W03,热处理车间,E02,天然气,7493.933,m³,3.3935,25430.85,108.47,吨,19.98,正常,MES
2024-05-29,W02,轧制车间,E01,电力,37416.713,kWh,0.6934,25946.16,347.139,吨,22.66,正常,MES
2024-04-14,W08,包装车间,E01,电力,1520.406,kWh,0.6792,1032.63,1859.909,件,17.46,低负荷,MES
2025-03-07,W01,熔炼车间,E05,压缩空气,2926.317,m³,0.2799,819.02,268.105,吨,6.23,正常,MES
2025-03-10,W02,轧制车间,E03,蒸汽,42.774,t,216.1838,9247.08,332.087,吨,4.99,正常,MES
2024-04-18,W01,熔炼车间,E05,压缩空气,3355.649,m³,0.2717,911.66,229.95,吨,9.2,正常,MES
2025-11-28,W07,动力站,E01,电力,,kWh,0.6862,6476.05,617.88,吨蒸汽,5.32,正常,MES
2025-07-07,W08,包装车间,E05,压缩空气,1397.675,m³,0.279,389.92,11155.333,件,28.27,正常,MES
2025-01-31,W01,熔炼车间,E01,电力,42471.808,kWh,0.697,29602.18,250.786,吨,-2.16,正常,MES
2025-05-29,W05,表面处理车间,E03,蒸汽,22.824,t,216.8101,4948.41,7717.924,平方米,19.96,正常,MES
2025-01-06,W07,动力站,,天然气,23719.148,m³,3.4966,82935.45,569.533,吨蒸汽,-6.05,正常,MES
2024-03-29,W07,动力车间,E06,柴油,,kg,7.9447,1430.43,518.622,吨蒸汽,6.41,正常,MES
2025-02-15,W08,包装车间,E01,电力,3852.871,kWh,0.693,2670.07,6853.978,件,1.31,低负荷,MES
2025-11-04,W01,熔炼车间,E04,工业水,255.844,m³,4.1404,1059.31,287.671,吨,6.93,正常,MES
2025-09-05,W07,动力车间,,工业水,866.476,m³,4.1435,3590.24,602.587,吨蒸汽,26.03,正常,MES
2024-06-29,W04,机加工车间,E04,工业水,40.609,m³,4.1388,168.07,2592.809,件,24.81,低负荷,MES
2025.12.16,W03,热处理车间,E02,天然气,13112.461,m³,3.4144,44771.16,112.174,吨,-2.34,正常,MES
2025-07-03,W05,表面处理车间,E02,天然气,740.184,m³,3.3795,2501.45,7392.358,平方米,26.83,正常,MES
2025-12-16,W03,热处理车间,E03,蒸汽,36.457,t,218.8763,7979.67,112.174,吨,-2.34,正常,MES
2024.01.29,W01,熔炼车间,E01,电力,47821.178,kWh,0.6761,32329.82,269.45,吨,-7.36,正常,MES
